"url","title","cover","cover_alt","cover_link","details","dates","venue","location"
"https://facebook.com/events/615471978601969","Marenghi van Jan Kees de Ruijter","https://scontent.xx.fbcdn.net/v/t1.0-9/1012710_975723402516837_3604894511333809694_n.jpg?oh=2074e281b4205a8f957678330b314ebc&oe=583224AE","Cover Photo","https://www.facebook.com/114168808672305/photos/gm.615471995268634/975723402516837/?type=3",,"Sunday, July 17","Draaiorgelmuseum Haarlem","Kuppersweg 3, 2031 EA Haarlem, Netherlands"
"https://facebook.com/events/506615232862212","Familiefietsdag","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13522994_548575862013038_3250877959655307420_o.jpg","Cover Photo","https://www.facebook.com/205150469688914/photos/gm.506615272862208/548575862013038/?type=3",,,,
"https://facebook.com/events/506615232862212",,"","",,,"Sunday, July 17","Twins","Kasteeldreef 30, 4907 EA Oosterhout"
"https://facebook.com/events/506615232862212",,"","",,,,,"www.oosterhoutsefietsdagen.nl"
"https://facebook.com/events/458843780978109","Theatervoorstelling Pilatus Pas","https://scontent.xx.fbcdn.net/t31.0-0/p526x395/12605565_979636158777582_4348375765573859858_o.jpg","Cover Photo","https://www.facebook.com/KennemerDuincampingBakkum/photos/gm.458843797644774/979636158777582/?type=3",,"Saturday, July 16","Kennemer Duincamping Bakkum","Zeeweg 31, 1901 NZ Castricum Aan Zee, Noord-Holland, Netherlands"
"https://facebook.com/events/1245390798857503","Klaverjassen","https://scontent.xx.fbcdn.net/v/t1.0-9/13508966_1096185567110104_3299261771137579193_n.jpg?oh=8eca290e2d33d57c1327f1e8a295b765&oe=58225CBD","Cover Photo","https://www.facebook.com/176776519051018/photos/gm.1245390835524166/1096185567110104/?type=3",,"Sunday, July 17","Cafe de spijkerbak","schoolsteeg 4, 2311TD Leiden, Netherlands"
"https://facebook.com/events/1568468246789078","Live muziek ‘Gypsy Jazz Combo’ van 16:00 tot 18:00 uur","https://scontent.xx.fbcdn.net/v/t1.0-0/p600x600/13567084_1166103003411379_4587546102719077680_n.jpg?oh=b2444ea6dcbde313aab8acf3c2b90c52&oe=5822FB7D","Cover Photo","https://www.facebook.com/brasserieock/photos/gm.1568468253455744/1166103003411379/?type=3",,,,
"https://facebook.com/events/1568468246789078",,"","",,,"Sunday, July 17","Brasserie Ock","Monsterseweg 4, 2553 RL The Hague, Netherlands"
"https://facebook.com/events/1568468246789078",,"","",,,,,"www.buitenplaatsockenburgh.nl"
"https://facebook.com/events/144919492578897","Eldritch Moon Prerelease Zaterdag 19.00u","https://scontent.xx.fbcdn.net/t31.0-0/p235x350/13522753_1045478082166649_4059096091032628388_o.jpg","Cover Photo","https://www.facebook.com/TirageGameshop/photos/gm.144919512578895/1045478082166649/?type=3","Het prerelease weekend van Eldritch Moon: het tweede deel van het Shadows over Innistrad block. Met de terugkeer van Emrakul! \n \n Deelname kost slechts €25!\n \n Deze prerelease is bedoeld als introductie en dan ook zeer geschikt voor nieuwere spelers om magic wat beter te leren kennen onder een gezellige atmosfeer. \n \n Voor dit hele weekend gelden EXTRA scherpe tarieven. De kosten voor de toernooien op een rij\n \n Vrijdag-Zaterdag nacht: €20,-\n Zaterdag 12.00u - €25,-\n Zaterdag 19.00u - €25,-\n Zondag 11.00u - €25,- ...\n \n Je speelt de toernooien met korting als je meer speelt:\n \n 2x = €22,50 per toernooi\n 3x of meer: €20,- per toernooi!!\n De nachtprijs is sowieso €20,00, ongeacht het aantal toernooien dat je speelt. \n \n ""Ja, da's mooi. Maar wat is een prerelease dan?!""\n \n Bij een prerelease krijg je een pakketje van 6 boosters Magic. In dit geval 4x Eldritch Moon en 2x Shadows over Innistrad. Met deze 6 boosters bouw je een deck van minimaal 40 kaarten en daarmee speel je het hele toernooi. Je mag bij een prerelease echter ALTIJD tussendoor je deck aanpassen, als je het even niet goed gezien had of toch iets anders wil spelen de volgende ronde. \n \n Vind je het lastig om zomaar een deck te bouwen? De wat meer ervaren spelers zullen je zeker helpen als je dat wil en er loopt altijd wel iemand rond die het opmerkt als je even vast zit, mocht je moeite hebben om de hulp te vragen. De bedoeling is vooral dat iedereen veel plezier aan het spelletje beleeft! See More","Saturday, July 16","Tirage Gameshop","Kerkstraat 131, 5161EC Sprang-Capelle"
"https://facebook.com/events/1110951985632149","Afsluitingsweekend","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/13435586_1318551971492267_3679426240190366895_n.png?oh=caa4015d935c12787607e1b9da4ecad0&oe=57F2F3E6","Cover Photo","https://www.facebook.com/M25Hoofddorp/photos/gm.1110952022298812/1318551971492267/?type=3",,"July 16; Jul 16 at 3:00 PM to Jul 17 at 12:00 PM in UTC+02","Joannes de Doper Hoofddorp","Kruisweg 1073, 2131 CT Hoofddorp, Netherlands"
"https://facebook.com/events/511275069073698","High Tea Middag","https://scontent.xx.fbcdn.net/v/t1.0-9/13413171_1711746692410955_136883357241259113_n.jpg?oh=15ef8983ad4545b9be75831d802087b5&oe=57EA9708","Cover Photo","https://www.facebook.com/Demeeuw/photos/gm.511275089073696/1711746692410955/?type=3",,,,
"https://facebook.com/events/511275069073698",,"","",,,"Sunday, July 17","Kantine de Heuvel","Batterijweg 1, 3231AA Brielle"
"https://facebook.com/events/511275069073698",,"","",,,,,"www.thehighlandfling.nl"
"https://facebook.com/events/1163104697054471","Optreden tijdens ""Doorwerth Bruist!""","https://scontent.xx.fbcdn.net/t31.0-0/p600x600/13603329_1021721221238515_4712532603835474569_o.jpg","Cover Photo","https://www.facebook.com/vooralsnachts/photos/gm.1163109807053960/1021721221238515/?type=3",,"Saturday, July 16","Doorwerth",
"https://facebook.com/events/1618657731783498","Speeldag 3 BS Verhagen VGO","https://scontent.xx.fbcdn.net/v/t1.0-9/13346960_1589903877969288_998312321699399113_n.jpg?oh=a0bf5db8f654693e6d38efbc36bc1c34&oe=57E9CF8F","Cover Photo","https://www.facebook.com/bsverhagenvastgoedonderhoud/photos/gm.1618657815116823/1589903877969288/?type=3",,"Saturday, July 16","Scheveningen Beach",
"https://facebook.com/events/521430258048840","Onderhoud Mtb Parcours Rozenburg","https://scontent.xx.fbcdn.net/v/t1.0-9/13501907_1375144779179410_1850910295301977083_n.jpg?oh=7f3e2e3db2f90b3a38351f62c8a9b6a3&oe=58217DC7","Cover Photo","https://www.facebook.com/mountainbikerouterozenburg/photos/gm.521430278048838/1375144779179410/?type=3","We zijn alweer begonnen met groot onderhoud aan het Mtb parcours Rozenburg ! ! ! \n \n Helaas hebben we niet veel vrijwilligers dus het kost heel veel tijd en energie om alles goed bij te houden op het parcours ! ! ! \n \n Nu zoeken we nog vrijwilligers om ons te komen versterken en te helpen met het onderhoud van de mtb baan. \n \n Want als we met meer mensen zijn dan hopen we het sneller klaar te hebben en het bij te kunnen houden ! ! ! \n Dat iedereen nog meer kan genieten op het parcours met de mountainbike\n \n We hebben nu 2 datums gepland om onderhoud te doen dat Is op :\n Zondag 17 Juli en Zondag 24 Juli \n ...\n Als je ons wil helpen om te versterken meld je aan via dit emailadres :\n \n wmvrozenburg@outlook.com \n \n Of stuur een bericht via Facebook \n \n Mvg, MTB CREW ROZENBURG See More","Sunday, July 17","Mountainbike Route Rozenburg","Noordzeeweg / Boulevard, 3181 ML Rotterdam, Netherlands"
"https://facebook.com/events/170762406629453","Beyoncé - The Formation World Tour 2016 (16/07)","https://scontent.xx.fbcdn.net/t31.0-0/p526x296/12657323_542922555889311_2086741439523203430_o.jpg","Cover Photo","https://www.facebook.com/BeyhiveNetherlands/photos/gm.170762453296115/542922555889311/?type=3","Op 16 juli staat Beyoncé in de Amsterdam Arena met haar The Formation World Tour! Wij willen graag ook dit keer weer een leuke actie organiseren voor Beyoncé.\n \n Dit is geen plaats om kaarten te verkopen. Wil je je tickets verkopen zet ze dan op ticketswap of marktplaats. We verwijderen alles i.v.m. oplichters.\n \n Het concert in de Amsterdam Arena was in 15 minuten uitverkocht. Er zijn nog verschillende concerten niet uitverkocht, kijk op beyonce.com voor meer informatie.\n \n 7 juli - Glasgow - Kaartverkoop via http://www.ticketmaster.co.uk/\n 9 juli - Dublin - UITVERKOCHT\n 12 juli - Düsseldorf - Kaartverkoop via http://www.ticketmaster.de/\n 14 juli - Zurich - Kaartverkoop via http://www.ticketcorner.ch/\n 16 juli - Amsterd...am - UITVERKOCHT\n 18 juli - Milaan - Kaartverkoop via http://www.ticketone.it/\n 21 juli - Parijs - Kaartverkoop via http://www.ticketmaster.fr/\n 24 juli - Copenhagen - Kaartverkoop via http://www.billetnet.dk/\n 26 juli - Stockholm - UITVERKOCHT\n 29 juli - Frankfurt - Kaartverkoop via http://www.ticketmaster.de/\n 31 juli - Brussel - Kaartverkoop via http://www.ticketmaster.be/ See More",,,
"https://facebook.com/events/170762406629453",,"","",,,"Saturday, July 16",,
"https://facebook.com/events/170762406629453",,"","",,,,,"ticketmaster.nl"
"https://facebook.com/events/647067872099393","Dagworkshop 'Licht op Ziekte met Opstellingen' met Stefanie Bussing","https://scontent.xx.fbcdn.net/v/t1.0-0/p600x600/12717466_1044826252229604_2551965162309240576_n.jpg?oh=186a0f56e667cadb8df43c84b372afc1&oe=5821F321","Cover Photo","https://www.facebook.com/FamilieOpstellingen/photos/gm.647068115432702/1044826252229604/?type=3","Vanuit het systemisch werk kun je ziekte zien als een uiting van het lichaam om iets dat gezien wil worden zichtbaar te maken. Een opstelling helpt hierbij doordat het bewustwording brengt in de relatiepatronen tussen jou, jouw ziekte, jouw relaties in het hier en nu en de geschiedenis van jouw familiesysteem. \n \n Tijdens een dagworkshop hebben we de mogelijkheid om meer en dieper werk te ervaren in het systemisch veld dan tijdens de avonden ´Licht op Ziekte´. \n We kijken deze dag met compassie naar de ziekte en naar de balans die het in jouw familiesysteem wil herstellen. Wanneer je de bereidheid hebt om ‘ja’ te zeggen tegen de mogelijkheid dat het niet toevallig is dat deze ziekte jou overkomt en wanneer je de b...ereidheid hebt om dit te willen onderzoeken, kunnen we in een opstelling waarnemen waar de verborgen loyaliteit ligt. Er wordt zichtbaar wat er tot dan toe niet is gezien en wel gezien wil worden. En vanuit dat contact kan beweging ontstaan van waaruit je weer vrijer kunt leven. Om contact te kunnen maken met het soms diep verborgene is het belangrijk om goed te kunnen voelen in het lichaam en om contact te maken met de ziekte. Hier besteden we deze dag ook aandacht aan.\n \n We werken in kleine groepen van maximaal 12 deelnemers. \n \n Jouw bijdrage: € 95,- incl. btw | Neem je een vriend en/of vriendin mee dan betaal je allebei slechts 85,- incl. btw \n \n Neem zelf iets mee voor de lunch, ik zorg voor iets lekkers bij de koffie.\n \n Tijden: Start 10.00 uur (inloop vanaf 9.45 uur) | We ronden af om 16.30 uur\n \n Inschrijven kan via http://www.familieopstellingen.nl/evenement/dagworkshop-licht-op-ziekte/?add-to-cart=11620 \n \n Voor vragen stuur een mail/bel naar Stefanie Bussing, stefanie@familieopstellingen.nl/ 06-48102716.\n \n De workshop wordt gegeven in Flow Plaza aan de Zaanenstraat 18 Ihoog in Haarlem See More",,,
"https://facebook.com/events/647067872099393",,"","",,,"Sunday, July 17","FLOW PLAZA, centrum voor groei en ontwikkeling","Zaanenstraat 18 1 hoog, 2022 CP Haarlem, Netherlands"
"https://facebook.com/events/647067872099393",,"","",,,,,"www.familieopstellingen.nl"
"https://facebook.com/events/1111254978913004","Photography Composition Workshop","https://scontent.xx.fbcdn.net/t31.0-0/p600x600/13575725_1132993190079727_4276005012595914317_o.jpg","Cover Photo","https://www.facebook.com/156091917769864/photos/gm.1111255008913001/1132993190079727/?type=3","I was invited yet again to host a photography workshop at the Internations Delft group. The theme is 'Composition and Framing' and it will include:\n \n 1 hour of theory \n + \n 1 hour of hands on experience \n +\n 1 hour discussion & feedback\n \n Any (smart phone) camera is good for this workshop. So grab your camera and join us.\n \n This is an official Internations event.\n Participation is €10 for this three hours workshop. Pay in cash at the event....\n \n Official event description:\n ----------------------------------\n Suitable for any beginner or advanced level with any camera or smartphone. \n \n Continuing the successful photography workshop series, we are organizing another photography workshop for InterNations The Hague Meets Delft.\n \n Hani will explain how to frame the pictures to get interesting compositions. Where to place your main subject in the photo, how to choose an interesting background, and how to change an OK photo into an excellent photo with simple steps. \n \n As always, we will meet at a cafe in the center of Delft city. Hani will give a 45 minutes talk about framing images. Then we will go outside in Delft to put what we learned in practice with hands on tips and advice.\n \n After an hour we will go back to the cafe where we will have a chat and look at some\n photos we have made and get some feedback and advice.\n \n Rowena MS\n Activity Host See More","Sunday, July 17","'t Boterhuis","Markt 15-17a, 2611GP Delft"
"https://facebook.com/events/444978109037107","Festella - Voor echte chocoladeliefhebbers!","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/13615008_316958698642052_5433321239835357870_n.png?oh=8d4d5da675b86f638f679cd0e875d393&oe=57E8C9CE","Cover Photo","https://www.facebook.com/FestellaEvents/photos/gm.508474029354181/316958698642052/?type=3","LOCATIE: STADSPODIUM, TURBINESTRAAT 12 \n PARKEREN: BEPERKTE PLEKKEN IN DE BUURT (GRATIS).\n ------------------------------------------------------\n Tickets on sale now ➡ bit.ly/festellatickets\n ------------------------------------------------------\n Fast Chocolate (8 euro) - Uitverkocht!\n Normal Chocolate (10 euro) - Uitverkocht!\n Slow Chocolate (12 euro) - On Sale Now!\n ------------------------------------------------------\n -->>-->> Festella Festival 2016 <<--<<--\n \n Festella wordt een zomers dagje uit voor jong en oud. Naast de talloze foodtrucks, zijn er acts, bands, dj’s en uiteraard chocolade verrassingen in overvloed. Ook de hartige foodie wordt bediend; er worden ook eetwaren zonder chocolade verkocht. ...\n \n Er zullen genoeg activiteiten zijn en entertainment om de dag lekker lang door te komen. Wat kun je zo allemaal verwachten? Hier alvast een paar op een rijtje:\n > Zweefmolen\n > Airhockey\n > Arcadehoek\n > Chocolade bad\n > Chocolade worstelen\n > Chocolade workshops\n > Picture corner\n > Festival Trouwen (inschrijven via www.festella.nl/trouwen)\n > Speed daten met chocola\n > Twister XXL\n > Memory Game\n > Eten raden (geblindoekt) \n > Yoga (inschrijven via festella.nl/yoga)\n > 15-min buikspierkwartiertje\n > Kinderspeelhoek (kinderen onder de 12 jaar gratis toegang) met o.a.:\n - Springkussen\n - Stormbaan\n - Ballenbad\n - Gezicht schminken\n \n Muziek stages:\n >> Fat Kids Cake <<\n - Fat Kids Cake Soundsystem\n - Danny Disco\n - DJ Kenny Mixe\n - Mitchel Kelly\n - Jazz Rath\n - Ziggy Martin\n \n >> Club Party Girls <<\n - Frankie Louise\n - Louis\n - Quinty\n - Wendy J\n - Mia More \n - Mara Wells \n \n Foodtrucks:\n - B.eggstage (BBQ & Grill)\n - Grizzl (Burgers & Vegan)\n - Friska (Gezonde frisse hapjes)\n - Friet tent (o.a. met Nutella)\n - Pizza tent (ook met Nutella)\n - Metropolitain (Diverse chocolade hapjes en ijs)\n - Espressissimo BV (Heerlijke koffie)\n - Cocos Locos (Heerlijke verse Cocos noten)\n - Foodtruck met Nutella \n - Foodtruck met Nutella \n - Foodtruck met Nutella \n - Foodtruck met Nutella \n - Foodtruck met Nutella \n - Foodtruck met Duo Penotti\n - Caipi boys (Heerlijke Frisse Cocktails)\n - Zelf poffertjes bakken\n - Mallows & Madness (Marsmallows)\n \n Voor meer informatie en/of interview aanvragen, stuur dan een email naar info@festella.nl\n \n (Dit evenement niet gesponsord door Nutella en is een initiatief van een grootliefhebber van Nutella en chocola.) See More",,,
"https://facebook.com/events/444978109037107",,"","",,,"Saturday, July 16","Amsterdam, Netherlands",
"https://facebook.com/events/444978109037107",,"","",,,,,"www.eventim.nl"
"https://facebook.com/events/1342256615802941","Vadik Zibrov ART and Fashion PhotoShoot day","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13346224_1028124060591126_7943048715222819328_o.jpg","Cover Photo","https://www.facebook.com/feeltheenchantment/photos/gm.1342256629136273/1028124060591126/?type=3","Vadik Zibrov ART and Fashion PhotoShoot days!!\n \n In JuLy the amazing fashion photographer Vadik Zibrov is coming to Holland!! His portfolio is representing better than any words the high professional level, top quality of photography and his passion for work! You can check his work here : https://www.facebook.com/vadik.zibrov/media_set?set=a.1059446220779347.1073741835.100001419387194&type=3&pnref=story\n \n We have 3 original ART and fashion ideas for the shoot.*\n Idea 1: Shoots with black balloons and black smoke (special effect) in the city. Till 12.00!! \n Idea 2: Shoots with designer umbrella covered by flowers , feather crowns and a mermaid crown on the beach and dunes of Kuikduin. After 12.00!!\n Idea 3. Shoot wi...th a door in the sea. The door will be decorated as if it is from a fairytale. We also use pink smoke here. After 15.00!\n \n *moodboards are in the discussion part of the event\n \n If you want to have a photoshoot with Vadik, book your opportunity to join this PhotoShoot event on one of the days!!\n To sign in of for more details, contact Anna by pm!\n \n Our creative team still has places available for florists, designers and creative assistants: \n Photographer: Vadik Zibrov\n MuaHs: Maroussia MUA & HAIR Stylist, Visage Guru, Suzanne Mardjan\n VideoArt: Ksenia Ice VIDEO\n Designers: Tzariena and Pioro Blue\n Idea/Model/Art-director: Anna Psy ARTist\n Creative assisstant/model: Catherine Gavrilyuk\n \n \n ❧ The price is €120 for models for a shoot inclusive professional makeup and rental of desiner accessories. Sign in On time!- by contancting Anna Psy Artist.We work with prepayment of 35 euro.\n \n ♕ We will have a professional make-up arists on the event who will create the best look for you and give you advice about how to look gorgeous every day. Our make up artists are using only high quality products.\n \n ❧ We work with prepayment of €35. No prepayment means no participation. Prepayment means that you are coming and we are exprecting you. Not showing up = no money back.\n \n ❦ EXCLUSIVE: first of all the photographer is highly professional and comes to work with us for less, than he normally does!!!!So dont miss it!! AND during this art-project the talented videographer Ksenia Ice will make an amazing video for us!!\n \n ❦ You dont have to be a model to participate. Everybody is welcome.\n \n ❦ You will get almost an hour of professional photoshoot inclusive advices and tips about posing, rental of decorational attributes and special effects ( e.g.black smoke).\n \n ❦ Interested artists, stylists,florists, designers may also come, please contact me personally about the details.\n \n ❦ Photographers may also joing for 15 euro the whole day shooting for their own portfolio!\n \n ❦ Join us and feel the enchantment!\n \n ✮✮✮ The rules and info ✮✮✮\n \n ❧ We choose the time that you will join. The location is outdoor. The preparation place will be told after prepayment.\n \n ❧ After the shoot you will get your best photos (around 50) and may select 15 favorite ones for professional editing.\n \n ❧ While posting your photos online you need to give credits to whole creative team. The creative team may use your best 15 edited pictures to show their work too and publish it in magazines.\n \n ❧ We work with prepayment of €35. No prepayment means no participation. Prepayment means that you are coming and we are exprecting you. Not showing up = no money back.\n \n ❧ There are only a few places available. 5 places only.\n \n ❧Prepare your own clothes if you wish (think about dresses and suitable style.Good preparation-good result).We have a dress designer but sizes are limited. You may change outfit as much as you wish. But starting the photoshoot means that your time is started, the extension of shooting time is possible, but not for free (60 euro half an hour).\n \n ❧ Any additional questions or need more info - contact Anna Psy ARTist personally. ✆+316-251-77-157\n \n ❧ Join us and feel the enchantment! See More","Sunday, July 17","Kuikduin Strand","The Hague, Netherlands"
"https://facebook.com/events/304152779921159","Pokémon GO x Rotterdam","https://scontent.xx.fbcdn.net/t31.0-0/p180x540/13690910_10154371090609851_5179582996393567554_o.jpg","Cover Photo","https://www.facebook.com/photo.php?fbid=10154371090609851&set=gm.305944766408627&type=3",,"Saturday, July 16","Museumpark","Museumpark, 3015 Rotterdam, Netherlands"
"https://facebook.com/events/1112195845458202","1992 is 4 you! festival [official]","https://scontent.xx.fbcdn.net/v/t1.0-0/p526x296/1511392_1719704838275713_4816563674147166415_n.png?oh=b146c99b48b28001cbf95d9e02c06f8e&oe=57EEF70D","Cover Photo","https://www.facebook.com/1992is4you/photos/gm.1172612482749871/1719704838275713/?type=3","Op zaterdag 16 juli is het genieten van de echte House Classics op het 1992 is 4 you! festival. Een unieke samenwerking gehost door de legendarische Rotterdamse clubs Parkzicht, Nighttown en Carrera. Hun voormalige residents en gast artiesten nemen je mee naar een trip down memory lane. Als echte house classic liefhebber mag je het 1992 is 4 you! festival niet missen!\n \n Line-up: \n \n Nighttown\n Ronald Molendijk\n Michel de Hey\n Todd Terry [USA]\n Benny Rodrigues\n Remy\n Taras v/d Voorde\n Benny Royal...\n \n Parkzicht\n Rob & Joe\n Paul Elstak\n Stanton \n Praga Khan [BE]\n Robin ‘Jaydee’ Albers\n Parkneger\n Ricky da Dragon\n Panic\n \n Carrera\n 2 O’ Clock Ron\n Koen \n Lucien Foort\n Miss Monica\n Alvredo\n Jean\n Marcello\n \n Rotterdam was in de jaren ’90 bakermat van de House en is daarmee bepalend geweest voor de ontwikkeling van de hedendaagse house scene. De clubs Parkzicht, Nighttown en Carrera zorgden destijds voor een zeer actief nachtleven in de regio, waardoor de daar geprogrammeerde sound zich ontplooide tot één van de meest populaire muziekstromingen ter wereld. 1992 was het jaar waarin House evolueerde; Mellow, Tribal, Gabber, Techno en vele andere stromingen vonden hun eigen clubs en volgers. Iedere zaterdagnacht werden nieuwe geluiden geboren en fans geworven. House werd een kernwaarde in het vaderlandse uitgaansleven.\n \n Nighttown\n Het in 1988 opgerichte Nighttown heeft vele legendarische popartiesten op haar bühne gehad, maar het was ook de plek waar pionier Ronald Molendijk de bezoekers op zaterdagavond kennis lieten maken met het fenomeen House dat eind 1988 overwaaide naar Nederland. Zijn zaterdagen met House waren zo succesvol dat Nighttown in 1997 besloot ook de vrijdagavond op te gaan vullen met deze sound. Michel de Hey kreeg toen de kans op een eigen avond in de basementzaal. Hij heeft maar liefst 7,5 jaar samen met vele hedendaagse grootheden achter de draaitafels gestaan tijdens zijn 'Future' avonden. We keren terug naar de sfeer van toen met een mix van past, present en natuurlijk future met de voormalige residents en door hun geselecteerde gasten.\n ￼￼\n Parkzicht\n De discotheek in het statige pand nabij de Euromast bestond al in de jaren 80 onder de naam Parkzicht. In 1989, met een nieuw management, kreeg Rob Janssen aka DJ Rob de mogelijkheid om op de vrijdagavond\n te experimenteren met het draaien van de opkomende Housemuziek. Samen met mede residents Stanton & Ricky da Dragon werd deze club de bakermat van de underground House sound die later evalueerde tot Gabber & Hardcore. Parkzicht is niet alleen een legende, maar voor velen een way of life. We gaan terug naar het tijdperk 1989 tot 1996 met guest optredens die bij velen een blijvende herinnering hebben gecreëerd; Children of the House, live at Parkzicht.\n \n Carrera\n Na het sluiten van de Bluetiek-Inn, waar de veel te vroeg overleden Peter Slaghuis de vaste DJ was, opende Carrera in 1991 haar deuren in het pand aan de Karel Doormanstraat. In dit gigantische danspaleis brachten residents Koen (Groeneveld/Klubbheads) en Ron Matser aka 2 O’Clock Ron met veel succes hun kenmerkende club geluid. Laatstgenoemde kreeg zijn naam daar hij steevast om 2 uur ‘s nachts begon met draaien in zijn thuishaven. Na het Carrera tijdperk maakte Ron naam door het organiseren van feesten onder de naam Lunapark. Deze dag zullen Koen en 2 O’Clock Ron samen met de daar vaak geboekte gast DJ’s het Carrera gevoel terug brengen; immers Carrera is not a place, it’s a feeling!\n \n Locatie\n Het Roel Langerakpark dat vlakbij de plek ligt waar vroeger legendarische feesten werden gehouden, namelijk de Energiehal, biedt het ideale decor voor het evenement. Het park ligt nabij Blijdorp, in Rotterdam en is makkelijk bereikbaar voor alle manieren van openbaar of eigen transport. Ook is er voldoende parkeergelegenheid en een fietsenstalling.\n \n Policy: 21+ (ID obligated)\n Hashtag: #1992is4you\n \n More info @ www.b2s.nl See More",,,
"https://facebook.com/events/1112195845458202",,"","",,,"Saturday, July 16","Roel Langerakpark Rotterdam","Roel Langerakweg, Rotterdam, Netherlands"
"https://facebook.com/events/1112195845458202",,"","",,,,,"1992is4you.tickets.b2s.nl"
